Matagepercentage_id,Region_id,Region_cod,Region_desc,Year,Percentage,Age_group_Id,Age_group_desc,Type_Birth_Id,Type_birth_desc
2513,17,IA,Iowa,2012,5.9,1,Less than 20,1,Birth
2514,18,KS,Kansas,2012,7.5,1,Less than 20,1,Birth
2515,19,KY,Kentucky,2012,9.6,1,Less than 20,1,Birth
2516,20,LA,Louisiana,2012,9.4,1,Less than 20,1,Birth
2517,21,ME,Maine,2012,5.7,1,Less than 20,1,Birth
2518,22,MD,Maryland,2012,5.3,1,Less than 20,1,Birth
2519,23,MA,Massachusetts,2012,3.9,1,Less than 20,1,Birth
2520,24,MI,Michigan,2012,7,1,Less than 20,1,Birth
2521,25,MN,Minnesota,2012,4.4,1,Less than 20,1,Birth
2522,26,MS,Mississippi,2012,11.4,1,Less than 20,1,Birth
2523,27,MO,Missouri,2012,7.8,1,Less than 20,1,Birth
2524,28,MT,Montana,2012,7,1,Less than 20,1,Birth
2525,29,NE,Nebraska,2012,5.9,1,Less than 20,1,Birth
2526,30,NV,Nevada,2012,7.6,1,Less than 20,1,Birth
2527,31,NH,New Hampshire,2012,4.5,1,Less than 20,1,Birth
2528,32,NJ,New Jersey,2012,4.1,1,Less than 20,1,Birth
2529,33,NM,New Mexico,2012,11.2,1,Less than 20,1,Birth
2530,34,NY,New York,2012,4.8,1,Less than 20,1,Birth
2531,35,NC,North Carolina,2012,7.7,1,Less than 20,1,Birth
2532,36,ND,North Dakota,2012,5.5,1,Less than 20,1,Birth
2533,37,OH,Ohio,2012,7.6,1,Less than 20,1,Birth
2534,38,OK,Oklahoma,2012,10.1,1,Less than 20,1,Birth
2535,39,OR,Oregon,2012,5.8,1,Less than 20,1,Birth
2536,40,PA,Pennsylvania,2012,6.3,1,Less than 20,1,Birth
2537,41,RI,Rhode Island,2012,6.2,1,Less than 20,1,Birth
2538,42,SC,South Carolina,2012,8.6,1,Less than 20,1,Birth
2539,43,SD,South Dakota,2012,6.8,1,Less than 20,1,Birth
2540,44,TN,Tennessee,2012,9.1,1,Less than 20,1,Birth
2541,45,TX,Texas,2012,9.8,1,Less than 20,1,Birth
2542,46,UT,Utah,2012,4.5,1,Less than 20,1,Birth
2543,47,VT,Vermont,2012,5.5,1,Less than 20,1,Birth
2544,48,VA,Virginia,2012,5.3,1,Less than 20,1,Birth
2545,49,WA,Washington,2012,5.2,1,Less than 20,1,Birth
2546,50,WV,West Virginia,2012,10.7,1,Less than 20,1,Birth
2547,51,WI,Wisconsin,2012,5.6,1,Less than 20,1,Birth
2548,52,WY,Wyoming,2012,7.5,1,Less than 20,1,Birth
2549,1,US,United States,2012,51.3,2,20 until 29,1,Birth
2550,2,AL,Alabama,2012,59.4,2,20 until 29,1,Birth
2551,3,AK,Alaska,2012,57.1,2,20 until 29,1,Birth
2552,4,AZ,Arizona,2012,54,2,20 until 29,1,Birth
2553,5,AR,Arkansas,2012,60.5,2,20 until 29,1,Birth
2554,6,CA,California,2012,45.9,2,20 until 29,1,Birth
2555,7,CO,Colorado,2012,48.5,2,20 until 29,1,Birth
2556,8,CT,Connecticut,2012,42.2,2,20 until 29,1,Birth
2557,9,DE,Delaware,2012,51.5,2,20 until 29,1,Birth
2558,10,DC,District of Columbia,2012,39.3,2,20 until 29,1,Birth
2559,11,FL,Florida,2012,52.2,2,20 until 29,1,Birth
2560,12,GA,Georgia,2012,53.6,2,20 until 29,1,Birth
2561,13,HI,Hawaii,2012,49.7,2,20 until 29,1,Birth
2562,14,ID,Idaho,2012,58.8,2,20 until 29,1,Birth
2563,15,IL,Illinois,2012,47.1,2,20 until 29,1,Birth
2564,16,IN,Indiana,2012,57.4,2,20 until 29,1,Birth
2565,17,IA,Iowa,2012,56.4,2,20 until 29,1,Birth
2566,18,KS,Kansas,2012,56.1,2,20 until 29,1,Birth
2567,19,KY,Kentucky,2012,58.8,2,20 until 29,1,Birth
2568,20,LA,Louisiana,2012,59.7,2,20 until 29,1,Birth
2569,21,ME,Maine,2012,53.5,2,20 until 29,1,Birth
2570,22,MD,Maryland,2012,45.8,2,20 until 29,1,Birth
2571,23,MA,Massachusetts,2012,38.8,2,20 until 29,1,Birth
2572,24,MI,Michigan,2012,54.1,2,20 until 29,1,Birth
2573,25,MN,Minnesota,2012,48.6,2,20 until 29,1,Birth
2574,26,MS,Mississippi,2012,61.5,2,20 until 29,1,Birth
2575,27,MO,Missouri,2012,56.5,2,20 until 29,1,Birth
2576,28,MT,Montana,2012,56.1,2,20 until 29,1,Birth
2577,29,NE,Nebraska,2012,54.2,2,20 until 29,1,Birth
2578,30,NV,Nevada,2012,52.6,2,20 until 29,1,Birth
2579,31,NH,New Hampshire,2012,48,2,20 until 29,1,Birth
2580,32,NJ,New Jersey,2012,41.1,2,20 until 29,1,Birth
2581,33,NM,New Mexico,2012,57.4,2,20 until 29,1,Birth
2582,34,NY,New York,2012,44.8,2,20 until 29,1,Birth
2583,35,NC,North Carolina,2012,53.7,2,20 until 29,1,Birth
2584,36,ND,North Dakota,2012,58.5,2,20 until 29,1,Birth
2585,37,OH,Ohio,2012,55.1,2,20 until 29,1,Birth
2586,38,OK,Oklahoma,2012,59.8,2,20 until 29,1,Birth
2587,39,OR,Oregon,2012,49.8,2,20 until 29,1,Birth
2588,40,PA,Pennsylvania,2012,50.4,2,20 until 29,1,Birth
2589,41,RI,Rhode Island,2012,47,2,20 until 29,1,Birth
2590,42,SC,South Carolina,2012,56.5,2,20 until 29,1,Birth
2591,43,SD,South Dakota,2012,57.5,2,20 until 29,1,Birth
2592,44,TN,Tennessee,2012,57.5,2,20 until 29,1,Birth
2593,45,TX,Texas,2012,53.4,2,20 until 29,1,Birth
2594,46,UT,Utah,2012,56.4,2,20 until 29,1,Birth
2595,47,VT,Vermont,2012,49.1,2,20 until 29,1,Birth
2596,48,VA,Virginia,2012,48.7,2,20 until 29,1,Birth
2597,49,WA,Washington,2012,49.5,2,20 until 29,1,Birth
2598,50,WV,West Virginia,2012,60.1,2,20 until 29,1,Birth
2599,51,WI,Wisconsin,2012,52,2,20 until 29,1,Birth
2600,52,WY,Wyoming,2012,60.1,2,20 until 29,1,Birth
2601,1,US,United States,2012,38.7,3,30 until 39,1,Birth
2602,2,AL,Alabama,2012,29.5,3,30 until 39,1,Birth
2603,3,AK,Alaska,2012,33.9,3,30 until 39,1,Birth
2604,4,AZ,Arizona,2012,34.9,3,30 until 39,1,Birth
2605,5,AR,Arkansas,2012,27.1,3,30 until 39,1,Birth
2606,6,CA,California,2012,43.7,3,30 until 39,1,Birth
2607,7,CO,Colorado,2012,42.5,3,30 until 39,1,Birth
2608,8,CT,Connecticut,2012,48.9,3,30 until 39,1,Birth
2609,9,DE,Delaware,2012,39.2,3,30 until 39,1,Birth
2610,10,DC,District of Columbia,2012,48.3,3,30 until 39,1,Birth
2611,11,FL,Florida,2012,37.9,3,30 until 39,1,Birth
2612,12,GA,Georgia,2012,35.4,3,30 until 39,1,Birth
2613,13,HI,Hawaii,2012,41,3,30 until 39,1,Birth
2614,14,ID,Idaho,2012,32.8,3,30 until 39,1,Birth
2615,15,IL,Illinois,2012,42.8,3,30 until 39,1,Birth
2616,16,IN,Indiana,2012,32.5,3,30 until 39,1,Birth
2617,17,IA,Iowa,2012,36,3,30 until 39,1,Birth
2618,18,KS,Kansas,2012,34.4,3,30 until 39,1,Birth
2619,19,KY,Kentucky,2012,29.9,3,30 until 39,1,Birth
2620,20,LA,Louisiana,2012,29.3,3,30 until 39,1,Birth
2621,21,ME,Maine,2012,38.1,3,30 until 39,1,Birth
2622,22,MD,Maryland,2012,45.1,3,30 until 39,1,Birth
2623,23,MA,Massachusetts,2012,52.8,3,30 until 39,1,Birth
2624,24,MI,Michigan,2012,36.4,3,30 until 39,1,Birth
2625,25,MN,Minnesota,2012,44.4,3,30 until 39,1,Birth
2626,26,MS,Mississippi,2012,25.6,3,30 until 39,1,Birth
2627,27,MO,Missouri,2012,33.8,3,30 until 39,1,Birth
2628,28,MT,Montana,2012,34.8,3,30 until 39,1,Birth
2629,29,NE,Nebraska,2012,37.8,3,30 until 39,1,Birth
2630,30,NV,Nevada,2012,36.8,3,30 until 39,1,Birth
2631,31,NH,New Hampshire,2012,44.6,3,30 until 39,1,Birth
2632,32,NJ,New Jersey,2012,50.3,3,30 until 39,1,Birth
2633,33,NM,New Mexico,2012,29.3,3,30 until 39,1,Birth
2634,34,NY,New York,2012,45.9,3,30 until 39,1,Birth
2635,35,NC,North Carolina,2012,36,3,30 until 39,1,Birth
2636,36,ND,North Dakota,2012,34.6,3,30 until 39,1,Birth
2637,37,OH,Ohio,2012,35.2,3,30 until 39,1,Birth
2638,38,OK,Oklahoma,2012,28.5,3,30 until 39,1,Birth
2639,39,OR,Oregon,2012,41.3,3,30 until 39,1,Birth
2640,40,PA,Pennsylvania,2012,40.5,3,30 until 39,1,Birth
2641,41,RI,Rhode Island,2012,43.4,3,30 until 39,1,Birth
2642,42,SC,South Carolina,2012,32.8,3,30 until 39,1,Birth
2643,43,SD,South Dakota,2012,34,3,30 until 39,1,Birth
2644,44,TN,Tennessee,2012,31.5,3,30 until 39,1,Birth
2645,45,TX,Texas,2012,34.3,3,30 until 39,1,Birth
2646,46,UT,Utah,2012,37.2,3,30 until 39,1,Birth
2647,47,VT,Vermont,2012,42.4,3,30 until 39,1,Birth
2648,48,VA,Virginia,2012,42.6,3,30 until 39,1,Birth
2649,49,WA,Washington,2012,42.1,3,30 until 39,1,Birth
2650,50,WV,West Virginia,2012,27.8,3,30 until 39,1,Birth
2651,51,WI,Wisconsin,2012,40.1,3,30 until 39,1,Birth
2652,52,WY,Wyoming,2012,30.8,3,30 until 39,1,Birth
2653,1,US,United States,2012,3,4,More or equal 40,1,Birth
2654,2,AL,Alabama,2012,1.6,4,More or equal 40,1,Birth
2655,3,AK,Alaska,2012,2.6,4,More or equal 40,1,Birth
2656,4,AZ,Arizona,2012,2.6,4,More or equal 40,1,Birth
2657,5,AR,Arkansas,2012,1.5,4,More or equal 40,1,Birth
2658,6,CA,California,2012,4.2,4,More or equal 40,1,Birth
2659,7,CO,Colorado,2012,3.2,4,More or equal 40,1,Birth
2660,8,CT,Connecticut,2012,4.3,4,More or equal 40,1,Birth
2661,9,DE,Delaware,2012,2.8,4,More or equal 40,1,Birth
2662,10,DC,District of Columbia,2012,5.2,4,More or equal 40,1,Birth
2663,11,FL,Florida,2012,3.2,4,More or equal 40,1,Birth
2664,12,GA,Georgia,2012,2.8,4,More or equal 40,1,Birth
2665,13,HI,Hawaii,2012,4.1,4,More or equal 40,1,Birth
2666,14,ID,Idaho,2012,2.1,4,More or equal 40,1,Birth
2667,15,IL,Illinois,2012,3.2,4,More or equal 40,1,Birth
2668,16,IN,Indiana,2012,1.9,4,More or equal 40,1,Birth
2669,17,IA,Iowa,2012,1.8,4,More or equal 40,1,Birth
2670,18,KS,Kansas,2012,1.9,4,More or equal 40,1,Birth
2671,19,KY,Kentucky,2012,1.7,4,More or equal 40,1,Birth
2672,20,LA,Louisiana,2012,1.6,4,More or equal 40,1,Birth
2673,21,ME,Maine,2012,2.7,4,More or equal 40,1,Birth
2674,22,MD,Maryland,2012,3.8,4,More or equal 40,1,Birth
2675,23,MA,Massachusetts,2012,4.5,4,More or equal 40,1,Birth
2676,24,MI,Michigan,2012,2.4,4,More or equal 40,1,Birth
2677,25,MN,Minnesota,2012,2.7,4,More or equal 40,1,Birth
2678,26,MS,Mississippi,2012,1.5,4,More or equal 40,1,Birth
2679,27,MO,Missouri,2012,2,4,More or equal 40,1,Birth
2680,28,MT,Montana,2012,2,4,More or equal 40,1,Birth
2681,29,NE,Nebraska,2012,2.1,4,More or equal 40,1,Birth
2682,30,NV,Nevada,2012,3.1,4,More or equal 40,1,Birth
2683,31,NH,New Hampshire,2012,2.9,4,More or equal 40,1,Birth
2684,32,NJ,New Jersey,2012,4.4,4,More or equal 40,1,Birth
2685,33,NM,New Mexico,2012,2.1,4,More or equal 40,1,Birth
2686,34,NY,New York,2012,4.5,4,More or equal 40,1,Birth
2687,35,NC,North Carolina,2012,2.6,4,More or equal 40,1,Birth
2688,36,ND,North Dakota,2012,1.4,4,More or equal 40,1,Birth
2689,37,OH,Ohio,2012,2.2,4,More or equal 40,1,Birth
2690,38,OK,Oklahoma,2012,1.6,4,More or equal 40,1,Birth
2691,39,OR,Oregon,2012,3.1,4,More or equal 40,1,Birth
2692,40,PA,Pennsylvania,2012,2.8,4,More or equal 40,1,Birth
2693,41,RI,Rhode Island,2012,3.3,4,More or equal 40,1,Birth
2694,42,SC,South Carolina,2012,2.1,4,More or equal 40,1,Birth
2695,43,SD,South Dakota,2012,1.6,4,More or equal 40,1,Birth
2696,44,TN,Tennessee,2012,2,4,More or equal 40,1,Birth
2697,45,TX,Texas,2012,2.5,4,More or equal 40,1,Birth
2698,46,UT,Utah,2012,1.9,4,More or equal 40,1,Birth
2699,47,VT,Vermont,2012,3.1,4,More or equal 40,1,Birth
2700,48,VA,Virginia,2012,3.4,4,More or equal 40,1,Birth
2701,49,WA,Washington,2012,3.2,4,More or equal 40,1,Birth
2702,50,WV,West Virginia,2012,1.4,4,More or equal 40,1,Birth
2703,51,WI,Wisconsin,2012,2.3,4,More or equal 40,1,Birth
2704,52,WY,Wyoming,2012,1.7,4,More or equal 40,1,Birth
2705,1,US,United States,2013,6.4,1,Less than 20,1,Birth
2706,2,AL,Alabama,2013,8.6,1,Less than 20,1,Birth
2707,3,AK,Alaska,2013,6,1,Less than 20,1,Birth
2708,4,AZ,Arizona,2013,7.7,1,Less than 20,1,Birth
2709,5,AR,Arkansas,2013,10.2,1,Less than 20,1,Birth
2710,6,CA,California,2013,5.5,1,Less than 20,1,Birth
2711,7,CO,Colorado,2013,5.4,1,Less than 20,1,Birth
2712,8,CT,Connecticut,2013,4,1,Less than 20,1,Birth
2713,9,DE,Delaware,2013,5.8,1,Less than 20,1,Birth
2714,10,DC,District of Columbia,2013,6.1,1,Less than 20,1,Birth
2715,11,FL,Florida,2013,5.9,1,Less than 20,1,Birth
2716,12,GA,Georgia,2013,7.5,1,Less than 20,1,Birth
2717,13,HI,Hawaii,2013,4.8,1,Less than 20,1,Birth
2718,14,ID,Idaho,2013,5.9,1,Less than 20,1,Birth
2719,15,IL,Illinois,2013,6.2,1,Less than 20,1,Birth
2720,16,IN,Indiana,2013,7.6,1,Less than 20,1,Birth
2721,17,IA,Iowa,2013,5.3,1,Less than 20,1,Birth
2722,18,KS,Kansas,2013,6.9,1,Less than 20,1,Birth
2723,19,KY,Kentucky,2013,8.9,1,Less than 20,1,Birth
2724,20,LA,Louisiana,2013,8.5,1,Less than 20,1,Birth
2725,21,ME,Maine,2013,5.2,1,Less than 20,1,Birth
2726,22,MD,Maryland,2013,4.7,1,Less than 20,1,Birth
2727,23,MA,Massachusetts,2013,3.4,1,Less than 20,1,Birth
2728,24,MI,Michigan,2013,6.3,1,Less than 20,1,Birth
2729,25,MN,Minnesota,2013,3.9,1,Less than 20,1,Birth
2730,26,MS,Mississippi,2013,10.3,1,Less than 20,1,Birth
2731,27,MO,Missouri,2013,7.1,1,Less than 20,1,Birth
2732,28,MT,Montana,2013,6.6,1,Less than 20,1,Birth
2733,29,NE,Nebraska,2013,5.5,1,Less than 20,1,Birth
2734,30,NV,Nevada,2013,7,1,Less than 20,1,Birth
2735,31,NH,New Hampshire,2013,4.1,1,Less than 20,1,Birth
2736,32,NJ,New Jersey,2013,3.7,1,Less than 20,1,Birth
2737,33,NM,New Mexico,2013,10.1,1,Less than 20,1,Birth
2738,34,NY,New York,2013,4.3,1,Less than 20,1,Birth
2739,35,NC,North Carolina,2013,7,1,Less than 20,1,Birth
2740,36,ND,North Dakota,2013,5,1,Less than 20,1,Birth
2741,37,OH,Ohio,2013,6.9,1,Less than 20,1,Birth
2742,38,OK,Oklahoma,2013,9.2,1,Less than 20,1,Birth
2743,39,OR,Oregon,2013,5.4,1,Less than 20,1,Birth
2744,40,PA,Pennsylvania,2013,5.7,1,Less than 20,1,Birth
2745,41,RI,Rhode Island,2013,5.5,1,Less than 20,1,Birth
2746,42,SC,South Carolina,2013,7.7,1,Less than 20,1,Birth
2747,43,SD,South Dakota,2013,6.2,1,Less than 20,1,Birth
2748,44,TN,Tennessee,2013,8.4,1,Less than 20,1,Birth
2749,45,TX,Texas,2013,9,1,Less than 20,1,Birth
2750,46,UT,Utah,2013,4.2,1,Less than 20,1,Birth
2751,47,VT,Vermont,2013,4.9,1,Less than 20,1,Birth
2752,48,VA,Virginia,2013,4.8,1,Less than 20,1,Birth
2753,49,WA,Washington,2013,4.7,1,Less than 20,1,Birth
2754,50,WV,West Virginia,2013,9.7,1,Less than 20,1,Birth
2755,51,WI,Wisconsin,2013,5.1,1,Less than 20,1,Birth
2756,52,WY,Wyoming,2013,7,1,Less than 20,1,Birth
2757,1,US,United States,2013,50.8,2,20 until 29,1,Birth
2758,2,AL,Alabama,2013,59.4,2,20 until 29,1,Birth
2759,3,AK,Alaska,2013,56.6,2,20 until 29,1,Birth
2760,4,AZ,Arizona,2013,54,2,20 until 29,1,Birth
2761,5,AR,Arkansas,2013,60.3,2,20 until 29,1,Birth
2762,6,CA,California,2013,45.2,2,20 until 29,1,Birth
2763,7,CO,Colorado,2013,47.9,2,20 until 29,1,Birth
2764,8,CT,Connecticut,2013,41.6,2,20 until 29,1,Birth
2765,9,DE,Delaware,2013,51,2,20 until 29,1,Birth
2766,10,DC,District of Columbia,2013,38.4,2,20 until 29,1,Birth
2767,11,FL,Florida,2013,51.7,2,20 until 29,1,Birth
2768,12,GA,Georgia,2013,53.3,2,20 until 29,1,Birth
2769,13,HI,Hawaii,2013,49.1,2,20 until 29,1,Birth
2770,14,ID,Idaho,2013,58.1,2,20 until 29,1,Birth
2771,15,IL,Illinois,2013,46.8,2,20 until 29,1,Birth
2772,16,IN,Indiana,2013,57.3,2,20 until 29,1,Birth
2773,17,IA,Iowa,2013,55.7,2,20 until 29,1,Birth
2774,18,KS,Kansas,2013,55.5,2,20 until 29,1,Birth
2775,19,KY,Kentucky,2013,58.8,2,20 until 29,1,Birth
2776,20,LA,Louisiana,2013,59.4,2,20 until 29,1,Birth
2777,21,ME,Maine,2013,52.9,2,20 until 29,1,Birth
2778,22,MD,Maryland,2013,45.2,2,20 until 29,1,Birth
2779,23,MA,Massachusetts,2013,38,2,20 until 29,1,Birth
2780,24,MI,Michigan,2013,54,2,20 until 29,1,Birth
2781,25,MN,Minnesota,2013,47.5,2,20 until 29,1,Birth
2782,26,MS,Mississippi,2013,61.8,2,20 until 29,1,Birth
2783,27,MO,Missouri,2013,56.1,2,20 until 29,1,Birth
2784,28,MT,Montana,2013,55.3,2,20 until 29,1,Birth
2785,29,NE,Nebraska,2013,53.5,2,20 until 29,1,Birth
2786,30,NV,Nevada,2013,52.3,2,20 until 29,1,Birth
2787,31,NH,New Hampshire,2013,47.1,2,20 until 29,1,Birth
2788,32,NJ,New Jersey,2013,40.5,2,20 until 29,1,Birth
2789,33,NM,New Mexico,2013,57.5,2,20 until 29,1,Birth
2790,34,NY,New York,2013,44.2,2,20 until 29,1,Birth
2791,35,NC,North Carolina,2013,53.4,2,20 until 29,1,Birth
2792,36,ND,North Dakota,2013,58.1,2,20 until 29,1,Birth
2793,37,OH,Ohio,2013,54.7,2,20 until 29,1,Birth
2794,38,OK,Oklahoma,2013,59.4,2,20 until 29,1,Birth
2795,39,OR,Oregon,2013,49.2,2,20 until 29,1,Birth
2796,40,PA,Pennsylvania,2013,49.9,2,20 until 29,1,Birth
2797,41,RI,Rhode Island,2013,46.1,2,20 until 29,1,Birth
2798,42,SC,South Carolina,2013,56.2,2,20 until 29,1,Birth
2799,43,SD,South Dakota,2013,56.8,2,20 until 29,1,Birth
2800,44,TN,Tennessee,2013,57.2,2,20 until 29,1,Birth
2801,45,TX,Texas,2013,53.2,2,20 until 29,1,Birth
2802,46,UT,Utah,2013,55.7,2,20 until 29,1,Birth
2803,47,VT,Vermont,2013,48,2,20 until 29,1,Birth
2804,48,VA,Virginia,2013,48.1,2,20 until 29,1,Birth
2805,49,WA,Washington,2013,48.6,2,20 until 29,1,Birth
2806,50,WV,West Virginia,2013,60.5,2,20 until 29,1,Birth
2807,51,WI,Wisconsin,2013,51.3,2,20 until 29,1,Birth
2808,52,WY,Wyoming,2013,59.4,2,20 until 29,1,Birth
2809,1,US,United States,2013,39.8,3,30 until 39,1,Birth
2810,2,AL,Alabama,2013,30.3,3,30 until 39,1,Birth
2811,3,AK,Alaska,2013,35.1,3,30 until 39,1,Birth
2812,4,AZ,Arizona,2013,35.7,3,30 until 39,1,Birth
2813,5,AR,Arkansas,2013,27.9,3,30 until 39,1,Birth
2814,6,CA,California,2013,45,3,30 until 39,1,Birth
2815,7,CO,Colorado,2013,43.6,3,30 until 39,1,Birth
2816,8,CT,Connecticut,2013,50.2,3,30 until 39,1,Birth
2817,9,DE,Delaware,2013,40.4,3,30 until 39,1,Birth
2818,10,DC,District of Columbia,2013,50.4,3,30 until 39,1,Birth
2819,11,FL,Florida,2013,39.1,3,30 until 39,1,Birth
2820,12,GA,Georgia,2013,36.3,3,30 until 39,1,Birth
2821,13,HI,Hawaii,2013,42,3,30 until 39,1,Birth
2822,14,ID,Idaho,2013,33.8,3,30 until 39,1,Birth
2823,15,IL,Illinois,2013,43.9,3,30 until 39,1,Birth
2824,16,IN,Indiana,2013,33.2,3,30 until 39,1,Birth
2825,17,IA,Iowa,2013,37.2,3,30 until 39,1,Birth
2826,18,KS,Kansas,2013,35.6,3,30 until 39,1,Birth
2827,19,KY,Kentucky,2013,30.6,3,30 until 39,1,Birth
2828,20,LA,Louisiana,2013,30.4,3,30 until 39,1,Birth
2829,21,ME,Maine,2013,39.3,3,30 until 39,1,Birth
2830,22,MD,Maryland,2013,46.2,3,30 until 39,1,Birth
2831,23,MA,Massachusetts,2013,54.1,3,30 until 39,1,Birth
2832,24,MI,Michigan,2013,37.3,3,30 until 39,1,Birth
2833,25,MN,Minnesota,2013,45.9,3,30 until 39,1,Birth
2834,26,MS,Mississippi,2013,26.5,3,30 until 39,1,Birth
2835,27,MO,Missouri,2013,34.9,3,30 until 39,1,Birth
2836,28,MT,Montana,2013,36,3,30 until 39,1,Birth
2837,29,NE,Nebraska,2013,38.9,3,30 until 39,1,Birth
2838,30,NV,Nevada,2013,37.6,3,30 until 39,1,Birth
2839,31,NH,New Hampshire,2013,45.8,3,30 until 39,1,Birth
2840,32,NJ,New Jersey,2013,51.4,3,30 until 39,1,Birth
2841,33,NM,New Mexico,2013,30.3,3,30 until 39,1,Birth
2842,34,NY,New York,2013,47,3,30 until 39,1,Birth
2843,35,NC,North Carolina,2013,37,3,30 until 39,1,Birth
2844,36,ND,North Dakota,2013,35.4,3,30 until 39,1,Birth
2845,37,OH,Ohio,2013,36.3,3,30 until 39,1,Birth
2846,38,OK,Oklahoma,2013,29.8,3,30 until 39,1,Birth
2847,39,OR,Oregon,2013,42.3,3,30 until 39,1,Birth
2848,40,PA,Pennsylvania,2013,41.7,3,30 until 39,1,Birth
2849,41,RI,Rhode Island,2013,45.1,3,30 until 39,1,Birth
2850,42,SC,South Carolina,2013,34,3,30 until 39,1,Birth
2851,43,SD,South Dakota,2013,35.3,3,30 until 39,1,Birth
2852,44,TN,Tennessee,2013,32.4,3,30 until 39,1,Birth
2853,45,TX,Texas,2013,35.3,3,30 until 39,1,Birth
2854,46,UT,Utah,2013,38.1,3,30 until 39,1,Birth
2855,47,VT,Vermont,2013,44.1,3,30 until 39,1,Birth
2856,48,VA,Virginia,2013,43.7,3,30 until 39,1,Birth
2857,49,WA,Washington,2013,43.5,3,30 until 39,1,Birth
2858,50,WV,West Virginia,2013,28.3,3,30 until 39,1,Birth
2859,51,WI,Wisconsin,2013,41.3,3,30 until 39,1,Birth
2860,52,WY,Wyoming,2013,31.9,3,30 until 39,1,Birth
2861,1,US,United States,2013,3,4,More or equal 40,1,Birth
2862,2,AL,Alabama,2013,1.6,4,More or equal 40,1,Birth
2863,3,AK,Alaska,2013,2.4,4,More or equal 40,1,Birth
2864,4,AZ,Arizona,2013,2.6,4,More or equal 40,1,Birth
2865,5,AR,Arkansas,2013,1.6,4,More or equal 40,1,Birth
2866,6,CA,California,2013,4.3,4,More or equal 40,1,Birth
2867,7,CO,Colorado,2013,3.2,4,More or equal 40,1,Birth
2868,8,CT,Connecticut,2013,4.2,4,More or equal 40,1,Birth
2869,9,DE,Delaware,2013,2.8,4,More or equal 40,1,Birth
2870,10,DC,District of Columbia,2013,5.1,4,More or equal 40,1,Birth
2871,11,FL,Florida,2013,3.3,4,More or equal 40,1,Birth
2872,12,GA,Georgia,2013,2.9,4,More or equal 40,1,Birth
2873,13,HI,Hawaii,2013,4.1,4,More or equal 40,1,Birth
2874,14,ID,Idaho,2013,2.1,4,More or equal 40,1,Birth
2875,15,IL,Illinois,2013,3.2,4,More or equal 40,1,Birth
2876,16,IN,Indiana,2013,1.9,4,More or equal 40,1,Birth
2877,17,IA,Iowa,2013,1.8,4,More or equal 40,1,Birth
2878,18,KS,Kansas,2013,1.9,4,More or equal 40,1,Birth
2879,19,KY,Kentucky,2013,1.7,4,More or equal 40,1,Birth
2880,20,LA,Louisiana,2013,1.6,4,More or equal 40,1,Birth
2881,21,ME,Maine,2013,2.6,4,More or equal 40,1,Birth
2882,22,MD,Maryland,2013,3.9,4,More or equal 40,1,Birth
2883,23,MA,Massachusetts,2013,4.5,4,More or equal 40,1,Birth
2884,24,MI,Michigan,2013,2.4,4,More or equal 40,1,Birth
2885,25,MN,Minnesota,2013,2.6,4,More or equal 40,1,Birth
2886,26,MS,Mississippi,2013,1.4,4,More or equal 40,1,Birth
2887,27,MO,Missouri,2013,1.9,4,More or equal 40,1,Birth
2888,28,MT,Montana,2013,2.1,4,More or equal 40,1,Birth
2889,29,NE,Nebraska,2013,2.1,4,More or equal 40,1,Birth
2890,30,NV,Nevada,2013,3.1,4,More or equal 40,1,Birth
2891,31,NH,New Hampshire,2013,3,4,More or equal 40,1,Birth
2892,32,NJ,New Jersey,2013,4.5,4,More or equal 40,1,Birth
2893,33,NM,New Mexico,2013,2.1,4,More or equal 40,1,Birth
2894,34,NY,New York,2013,4.6,4,More or equal 40,1,Birth
2895,35,NC,North Carolina,2013,2.6,4,More or equal 40,1,Birth
2896,36,ND,North Dakota,2013,1.5,4,More or equal 40,1,Birth
2897,37,OH,Ohio,2013,2.2,4,More or equal 40,1,Birth
2898,38,OK,Oklahoma,2013,1.6,4,More or equal 40,1,Birth
2899,39,OR,Oregon,2013,3.1,4,More or equal 40,1,Birth
2900,40,PA,Pennsylvania,2013,2.8,4,More or equal 40,1,Birth
2901,41,RI,Rhode Island,2013,3.3,4,More or equal 40,1,Birth
2902,42,SC,South Carolina,2013,2.1,4,More or equal 40,1,Birth
2903,43,SD,South Dakota,2013,1.7,4,More or equal 40,1,Birth
2904,44,TN,Tennessee,2013,2,4,More or equal 40,1,Birth
2905,45,TX,Texas,2013,2.6,4,More or equal 40,1,Birth
2906,46,UT,Utah,2013,2,4,More or equal 40,1,Birth
2907,47,VT,Vermont,2013,3,4,More or equal 40,1,Birth
2908,48,VA,Virginia,2013,3.4,4,More or equal 40,1,Birth
2909,49,WA,Washington,2013,3.2,4,More or equal 40,1,Birth
2910,50,WV,West Virginia,2013,1.5,4,More or equal 40,1,Birth
2911,51,WI,Wisconsin,2013,2.3,4,More or equal 40,1,Birth
2912,52,WY,Wyoming,2013,1.7,4,More or equal 40,1,Birth
2913,1,US,United States,2014,5.8,1,Less than 20,1,Birth
2914,2,AL,Alabama,2014,8.1,1,Less than 20,1,Birth
2915,3,AK,Alaska,2014,5.6,1,Less than 20,1,Birth
2916,4,AZ,Arizona,2014,7,1,Less than 20,1,Birth
